date;no;no2;nox;so2
2013-01-01;3,17;17,25;20,38;2,0
2013-01-02;9,92;28,08;42,0;2,21
2013-01-03;4,29;27,42;32,67;2,38
2013-01-04;2,54;18,21;20,33;2,42
2013-01-05;1,38;12,33;12,79;2,25
2013-01-06;2,54;13,5;15,88;2,42
2013-01-07;14,67;30,29;51,54;2,42
2013-01-08;8,5;33,83;45,71;3,04
2013-01-09;4,96;27,42;33,79;2,92
2013-01-10;23,83;46,17;82,13;2,63
2013-01-11;6,17;35,13;43,92;3,0
2013-01-12;3,75;29,38;33,79;2,88
2013-01-13;3,42;20,0;23,13;2,08
2013-01-14;1,88;20,04;21,25;2,13
2013-01-15;4,88;21,88;27,5;2,21
2013-01-16;30,88;34,42;80,0;2,54
2013-01-17;5,13;29,46;35,5;2,42
2013-01-18;6,63;40,17;49,17;2,33
2013-01-19;5,46;30,21;37,21;1,83
2013-01-20;1,29;12,13;11,46;1,46
2013-01-21;12,46;24,17;41,58;2,21
2013-01-22;9,79;31,25;44,58;2,75
2013-01-23;1,13;13,92;13,79;2,0
2013-01-24;4,55;30,18;35,36;2,05
2013-01-25;1,96;20,63;20,96;2,67
2013-01-26;3,38;26,75;29,88;2,54
2013-01-27;6,33;31,33;39,38;2,42
2013-01-28;2,25;19,92;21,46;1,54
2013-01-29;6,17;31,67;39,58;2,42
2013-01-30;11,54;34,88;50,96;3,21
2013-01-31;17,25;37,21;63,08;3,42
2013-02-01;6,54;29,04;38,21;3,13
2013-02-02;1,08;10,21;9,25;1,58
2013-02-03;1,13;6,54;5,17;2,25
2013-02-04;4,71;25,42;30,63;2,67
2013-02-05;4,13;28,63;33,92;3,5
2013-02-06;1,13;10,79;9,75;1,96
2013-02-07;1,63;13,88;13,29;2,5
2013-02-08;5,42;30,79;36,96;2,79
2013-02-09;1,71;22,54;23,0;2,63
2013-02-10;3,54;27,42;30,83;2,96
2013-02-11;1,21;12,79;11,67;2,17
2013-02-12;1,75;15,08;15,21;2,21
2013-02-13;3,38;29,33;32,92;3,04
2013-02-14;10,21;38,83;53,38;2,75
2013-02-15;4,33;30,83;35,96;2,83
2013-02-16;1,88;20,0;20,5;1,38
2013-02-17;2,29;31,92;33,54;1,13
2013-02-18;9,42;27,96;40,46;1,25
2013-02-19;4,38;28,75;33,42;1,5
2013-02-20;3,33;33,71;37,04;2,17
2013-02-21;11,13;41,71;57,13;2,0
2013-02-22;6,79;35,21;43,83;1,04
2013-02-23;1,29;14,67;13,58;1,75
2013-02-24;1,04;11,42;9,5;2,21
2013-02-25;5,46;37,38;43,83;2,92
2013-02-26;3,79;37,13;41,54;2,96
2013-02-27;6,92;31,63;40,13;3,75
2013-02-28;1,42;9,88;9,04;1,63
2013-03-01;1,21;11,08;9,88;1,13
2013-03-02;2,25;21,56;22,88;2,38
2013-03-04;2,09;12,73;13,0;1,0
2013-03-05;1,27;9,59;9,18;1,05
2013-03-06;6,96;32,33;42,42;1,33
2013-03-07;6,08;28,38;37,17;1,75
2013-03-08;2,71;21,04;24,54;2,0
2013-03-09;2,63;18,54;22,08;2,25
2013-03-10;1,54;13,83;15,58;2,63
2013-03-11;1,79;18,5;20,5;2,46
2013-03-12;1,88;17,67;19,88;2,29
2013-03-13;6,04;35,42;43,58;2,04
2013-03-14;1,63;14,25;15,33;2,58
2013-03-15;3,29;23,08;26,92;3,33
2013-03-16;2,88;24,71;28,54;3,0
2013-03-17;1,58;19,04;20,83;2,0
2013-03-18;2,33;24,5;27,25;2,08
2013-03-19;8,58;35,54;47,92;2,88
2013-03-20;4,67;38,54;45,0;2,21
2013-03-21;3,67;29,13;34,08;2,79
2013-03-22;3,13;29,5;33,67;2,38
2013-03-23;4,33;31,88;37,92;2,29
2013-03-24;1,58;24,54;26,33;2,29
2013-03-25;3,67;18,46;23,38;1,71
2013-03-26;2,58;19,25;22,75;2,42
2013-03-27;3,88;26,0;31,33;2,17
2013-03-28;5,0;20,46;27,46;2,13
2013-03-29;1,54;13,17;15,13;1,75
2013-03-30;1,44;8,94;10,39;1,67
2013-04-02;4,88;10,13;17,25;1,88
2013-04-09;7,1;12,0;22,6;2,0
2013-04-10;6,17;17,08;25,38;3,29
2013-04-11;19,63;27,92;57,04;4,38
2013-04-12;6,67;11,92;21,13;3,04
2013-04-13;6,96;18,08;27,79;4,08
2013-04-14;5,5;21,5;29,21;4,33
2013-04-15;10,13;32,0;46,71;5,79
2013-04-16;10,25;27,17;42,08;4,83
2013-04-17;9,71;27,21;41,5;4,54
2013-04-18;10,83;29,46;45,38;4,42
2013-04-19;4,0;22,21;27,75;2,96
2013-04-20;3,92;10,5;15,46;3,29
2013-04-21;1,71;12,54;14,04;3,21
2013-04-22;5,29;14,96;22,08;3,54
2013-04-23;7,0;21,67;31,46;4,58
2013-04-24;7,92;17,13;28,46;2,88
2013-04-25;1,09;6,55;6,55;2,18
2013-04-26;1,38;16,75;18,04;1,83
2013-04-27;1,38;13,17;14,25;1,13
2013-04-28;1,0;11,67;11,75;1,17
2013-04-29;2,33;20,38;23,25;1,08
2013-04-30;4,0;18,13;23,46;1,92
2013-05-01;3,46;12,42;16,88;1,96
2013-05-02;5,0;20,54;27,5;2,79
2013-05-03;6,92;17,46;27,17;2,46
2013-05-04;4,46;14,42;20,54;3,17
2013-05-05;4,13;14,79;20,29;2,71
2013-05-06;6,13;21,54;30,42;2,88
2013-05-07;14,08;30,42;51,38;3,42
2013-05-08;9,25;38,92;52,58;4,92
2013-05-09;8,04;23,13;35,04;2,88
2013-05-10;2,25;14,29;17,17;2,17
2013-05-11;6,46;8,38;17,67;2,29
2013-05-12;3,58;6,92;11,46;2,29
2013-05-13;7,91;13,27;24,64;2,45
2013-05-14;2,38;25,25;27,67;1,83
2013-05-15;4,79;24,33;30,13;1,54
2013-05-16;2,38;15,38;17,21;1,58
2013-05-17;4,38;20,17;25,58;2,29
2013-05-18;1,0;10,33;9,67;1,71
2013-05-19;1,21;7,79;7,54;1,79
2013-05-20;1,75;12,92;13,67;1,46
2013-05-21;7,33;19,83;29,92;1,96
2013-05-22;4,67;12,58;18,63;2,17
2013-05-23;3,96;11,25;15,96;2,54
2013-05-24;2,38;12,71;14,83;2,54
2013-05-25;2,46;9,33;11,5;2,25
2013-05-26;3,63;9,04;13,04;1,96
2013-05-27;4,29;15,75;21,0;1,96
2013-05-28;4,08;19,29;24,17;2,08
2013-05-29;4,04;13,08;18,08;2,17
2013-05-30;4,63;15,75;21,79;2,54
2013-05-31;4,17;17,75;22,71;2,63
2013-06-01;3,08;14,83;18,25;2,54
2013-06-02;2,64;10,86;13,21;2,64
2013-06-03;1,9;17,9;19,7;2,4
2013-06-04;2,13;18,25;19,88;2,83
2013-06-05;2,92;26,67;29,79;2,54
2013-06-06;4,89;29,11;35,61;3,83
2013-06-10;1,43;17,38;32,38;1,0
2013-06-11;6,17;36,79;45,5;3,5
2013-06-12;2,83;23,25;26,63;3,04
2013-06-13;2,21;26,67;29,17;3,58
2013-06-14;2,0;15,96;18,0;2,42
2013-06-15;3,38;26,46;30,71;3,29
2013-06-16;2,13;17,29;19,5;3,04
2013-06-17;2,25;14,83;16,79;2,25
2013-06-18;1,46;14,08;14,96;1,54
2013-06-19;1,67;12,63;14,13;2,0
2013-06-20;1,88;16,04;17,75;2,54
2013-06-21;3,17;19,88;23,54;2,83
2013-06-22;1,5;11,17;12,21;2,29
2013-06-23;1,29;13,0;13,17;2,42
2013-06-24;1,04;7,96;7,71;2,21
2013-06-25;2,71;13,46;16,25;2,33
2013-06-26;4,21;18,21;23,33;2,71
2013-06-27;1,67;13,21;14,29;2,79
2013-06-28;1,79;15,63;17,08;2,46
2013-06-29;1,17;11,67;11,83;2,33
2013-06-30;1,21;11,33;11,88;2,0
2013-07-01;2,79;17,46;20,96;2,5
2013-07-02;4,75;19,54;26,54;2,29
2013-07-03;4,29;15,58;21,79;1,92
2013-07-04;4,39;13,83;19,65;2,3
2013-07-05;5,25;16,92;24,0;3,17
2013-07-06;3,38;15,46;19,29;2,63
2013-07-07;2,42;15,83;17,46;3,17
2013-07-08;2,67;33,83;36,33;4,17
2013-07-09;2,46;26,63;27,63;3,71
2013-07-10;1,92;18,92;19,63;3,08
2013-07-11;1,92;21,96;22,75;1,96
2013-07-12;2,42;20,21;21,46;2,58
2013-07-13;1,13;11,58;9,83;2,5
2013-07-14;1,0;10,75;8,83;3,08
2013-07-15;1,54;16,54;16,5;2,79
2013-07-16;1,63;20,5;21,13;2,58
2013-07-17;1,83;21,38;22,29;3,54
2013-07-18;1,33;15,71;14,42;2,0
2013-07-19;1,5;19,08;18,58;2,25
2013-07-20;1,58;16,0;15,75;2,25
2013-07-21;1,29;12,92;12,0;2,38
2013-07-22;2,21;20,21;21,29;3,13
2013-07-23;2,0;17,79;18,63;2,17
2013-07-24;1,38;16,79;16,29;2,75
2013-07-25;2,33;14,63;15,92;2,21
2013-07-26;3,79;23,88;28,33;3,38
2013-07-27;1,0;8,75;6,96;1,71
2013-07-28;1,0;7,54;5,54;2,04
2013-07-29;1,08;10,88;9,29;2,33
2013-07-30;1,95;15,09;16,45;2,32
2013-07-31;4,63;21,88;28,67;2,54
2013-08-01;2,46;15,54;18,92;2,5
2013-08-02;2,33;12,17;15,5;2,25
2013-08-03;2,75;17,58;21,33;2,21
2013-08-04;2,17;11,96;14,92;2,13
2013-08-05;3,08;;20,38;
2013-08-06;2,75;16,63;20,29;2,08
2013-08-07;2,67;17,46;21,0;1,75
2013-08-08;1,96;11,63;14,21;2,08
2013-08-09;1,88;11,67;14,04;2,33
2013-08-10;1,79;9,46;11,58;2,38
2013-08-11;3,0;9,58;13,67;2,46
2013-08-12;2,25;13,58;16,5;2,63
2013-08-13;2,79;17,5;21,29;4,0
2013-08-14;1,88;9,58;11,71;2,08
2013-08-15;1,42;8,17;9,83;2,38
2013-08-16;2,75;9,67;13,38;2,0
2013-08-17;1,88;10,75;13,08;2,67
2013-08-18;2,04;8,83;11,33;2,0
2013-08-19;2,25;12,5;15,42;2,46
2013-08-20;1,54;8,83;10,58;2,33
2013-08-21;2,29;10,17;13,46;2,08
2013-08-22;2,46;8,75;11,58;1,83
2013-08-23;2,92;10,46;14,42;2,25
2013-08-24;4,71;11,0;17,88;2,46
2013-08-25;4,42;6,17;12,5;2,33
2013-08-26;9,54;11,96;26,33;2,0
2013-08-27;4,67;12,92;19,58;2,08
2013-08-28;2,46;15,25;18,46;2,04
2013-08-29;2,83;19,21;23,08;2,25
2013-08-30;3,67;22,17;27,33;3,42
2013-08-31;2,08;13,08;15,58;2,71
2013-09-01;2,21;11,08;13,96;4,17
2013-09-02;3,63;19,21;24,42;3,75
2013-09-03;3,25;19,17;23,71;3,13
2013-09-04;4,83;20,38;27,25;2,67
2013-09-05;3,71;17,46;22,75;2,67
2013-09-06;4,54;18,71;25,46;2,54
2013-09-07;7,0;11,75;22,29;1,79
2013-09-08;2,38;12,71;15,79;1,83
2013-09-09;3,92;14,33;19,92;2,08
2013-09-10;4,67;17,79;24,71;2,29
2013-09-11;2,58;8,92;12,75;1,92
2013-09-12;5,09;22,43;29,83;2,57
2013-09-13;6,5;26,33;35,71;2,92
2013-09-14;4,92;12,42;19,33;2,21
2013-09-15;6,58;7,29;16,96;1,83
2013-09-16;4,54;19,13;25,71;2,46
2013-09-17;2,79;16,67;20,63;2,08
2013-09-18;4,17;21,88;28,04;2,79
2013-09-19;4,83;21,54;28,38;2,54
2013-09-20;4,63;20,29;27,21;2,58
2013-09-21;5,42;20,79;28,71;3,13
2013-09-22;5,38;15,33;23,46;2,29
2013-09-23;4,83;21,67;28,54;2,42
2013-09-24;2,58;19,0;22,67;2,08
2013-09-25;2,96;14,63;18,83;1,92
2013-09-26;6,63;19,92;29,75;1,92
2013-09-27;8,42;31,13;43,54;2,63
2013-09-28;5,58;26,92;35,46;2,17
2013-09-29;3,92;8,0;13,83;2,38
2013-09-30;6,67;21,79;31,46;2,63
2013-10-01;5,25;27,58;35,29;2,75
2013-10-02;7,58;27,92;39,0;2,42
2013-10-03;2,25;8,33;11,46;1,63
2013-10-04;4,38;13,46;19,75;1,42
2013-10-05;3,54;16,33;21,5;1,96
2013-10-06;3,22;13,87;18,52;2,17
2013-10-07;2,3;17,13;19,78;2,05
2013-10-08;7,21;23,25;33,38;2,46
2013-10-09;5,83;27,0;34,96;2,33
2013-10-10;2,21;23,96;26,0;2,46
2013-10-11;1,75;25,92;27,13;2,04
2013-10-12;3,08;14,42;17,75;2,29
2013-10-13;3,29;21,08;25,13;3,17
2013-10-14;5,17;22,38;29,42;3,0
2013-10-15;9,5;31,29;45,38;3,04
2013-10-16;10,27;33,27;48,55;2,68
2013-10-17;16,75;31,25;56,54;2,5
2013-10-18;9,46;25,13;39,46;2,25
2013-10-19;5,46;17,04;24,54;2,17
2013-10-20;3,63;17,92;22,38;2,17
2013-10-21;2,58;21,17;24,04;2,38
2013-10-22;7,92;23,96;34,96;2,17
2013-10-23;5,63;22,0;29,5;2,13
2013-10-24;5,71;27,08;34,5;2,83
2013-10-25;14,79;28,0;49,75;2,42
2013-10-26;3,67;12,13;16,54;2,0
2013-10-27;1,67;15,71;16,29;2,42
2013-10-28;16,17;41,54;65,08;3,54
2013-10-29;6,67;37,33;46,42;2,33
2013-10-30;11,38;44,08;60,29;3,83
2013-10-31;9,04;44,96;57,75;4,63
2013-11-01;1,5;16,58;16,46;4,33
2013-11-02;1,92;28,13;29,5;5,96
2013-11-03;2,0;18,63;19,71;3,63
2013-11-04;2,58;18,88;20,88;2,21
2013-11-05;5,79;24,08;31,38;2,5
2013-11-06;1,0;7,5;5,83;2,33
2013-11-08;5,2;22,91;32,1;2,0
2013-11-09;2,5;20,67;23,13;3,04
2013-11-10;1,96;5,25;5,88;3,0
2013-11-11;4,92;26,58;32,63;3,13
2013-11-12;5,91;36,52;44,0;2,5
2013-11-13;5,71;37,42;43,67;3,17
2013-11-14;5,0;28,29;33,25;2,92
2013-11-15;5,25;31,5;36,42;3,75
2013-11-16;1,0;10,29;5,63;2,29
2013-11-17;1,0;10,46;7,13;1,58
2013-11-18;;;;1,21
2013-11-19;;;;1,88
2013-11-20;2,71;36,5;39,58;2,88
2013-11-21;1,38;18,21;17,42;2,63
2013-11-22;3,25;17,67;19,38;3,08
2013-11-23;2,83;24,67;26,46;3,25
2013-11-24;3,75;20,08;22,46;3,63
2013-11-25;9,08;27,54;38,58;4,0
2013-11-26;4,92;29,46;34,08;4,29
2013-11-27;5,33;22,46;27,42;3,63
2013-11-28;4,75;28,13;32,29;3,88
2013-11-29;8,08;39,67;50,42;4,54
2013-11-30;3,04;31,92;34,25;3,46
2013-12-01;3,25;14,08;14,96;3,71
2013-12-02;3,33;32,29;34,5;4,58
2013-12-03;8,75;40,75;52,08;5,63
2013-12-04;9,42;29,08;40,71;4,96
2013-12-05;4,92;22,63;27,04;3,83
2013-12-06;1,96;18,88;18,5;3,08
2013-12-07;5,75;19,29;25,0;3,96
2013-12-08;8,17;29,17;40,75;3,79
2013-12-09;8,38;31,5;42,33;3,33
2013-12-10;15,04;36,79;58,17;3,67
2013-12-11;18,08;47,54;73,83;3,5
2013-12-12;12,92;39,21;57,0;3,08
2013-12-13;7,67;33,33;43,63;3,13
2013-12-14;6,63;26,83;35,38;4,0
2013-12-15;4,71;18,71;22,38;3,5
2013-12-16;23,17;43,29;77,58;3,5
2013-12-17;16,3;54,45;78,6;3,35
2013-12-18;13,04;36,63;55,33;3,25
2013-12-19;19,25;34,33;61,63;2,79
2013-12-20;10,52;34,22;48,5;2,59
2013-12-21;8,0;26,26;37,32;3,37
2013-12-22;9,33;25,62;38,29;4,29
2013-12-23;11,05;37,38;53,1;4,05
2013-12-24;15,54;29,17;51,63;3,25
2013-12-25;1,54;16,04;15,75;2,67
2013-12-26;1,63;8,33;8,5;2,96
2013-12-27;14,83;31,33;52,54;3,21
2013-12-28;10,71;19,04;33,96;3,21
2013-12-29;4,83;12,33;17,42;3,13
2013-12-30;2,96;18,54;20,83;3,46
2013-12-31;10,0;33,92;47,33;3,92
2014-01-01;5,46;25,08;31,92;3,42
2014-01-02;35,29;49,33;102,21;5,08
2014-01-03;26,58;39,42;79,46;4,17
2014-01-04;9,71;26,75;39,83;2,92
2014-01-05;1,17;7,42;6,04;2,88
2014-01-06;5,96;15,75;22,79;3,54
2014-01-07;11,17;27,48;43,35;3,57
2014-01-08;46,08;49,75;119,83;4,23
2014-01-09;20,75;47,71;78,54;4,33
2014-01-10;30,38;62,63;108,42;3,5
2014-01-11;18,08;41,38;68,29;3,58
2014-01-12;7,08;20,38;29,75;3,0
2014-01-13;4,58;28,13;33,46;3,29
2014-01-14;3,17;22,63;25,58;3,17
2014-01-15;8,67;37,88;49,75;3,67
2014-01-16;23,55;42,86;77,91;3,65
2014-01-17;11,25;30,08;45,54;3,79
2014-01-18;12,21;40,38;57,63;3,33
2014-01-19;5,08;19,0;24,29;2,88
2014-01-20;3,29;13,88;16,08;3,0
2014-01-21;8,17;25,83;36,25;4,21
2014-01-22;18,92;47,17;74,63;4,42
2014-01-23;15,13;37,33;59,46;4,17
2014-01-24;6,63;18,46;26,08;3,5
2014-01-25;13,92;42,58;62,58;3,96
2014-01-26;10,75;12,46;26,75;3,54
2014-01-27;10,0;12,17;24,67;3,5
2014-01-28;1,21;19,17;18,04;3,5
2014-01-29;4,29;28,17;31,88;3,67
2014-01-30;4,58;26,79;31,54;3,42
2014-01-31;8,04;34,25;44,79;3,58
2014-02-01;13,88;37,92;57,88;3,33
2014-02-02;4,75;13,25;17,79;3,67
2014-02-03;6,08;30,33;37,38;4,17
2014-02-04;14,63;29,63;49,67;4,33
2014-02-05;5,54;21,79;27,63;3,88
2014-02-06;12,58;32,58;49,83;4,88
2014-02-07;8,3;29,0;40,17;3,91
2014-02-08;3,08;14,63;16,38;3,63
2014-02-09;1,04;16,79;14,54;3,96
2014-02-10;2,92;22,58;24,08;3,14
2014-02-11;1,25;17,13;16,21;3,76
2014-02-12;7,96;27,75;37,46;4,21
2014-02-13;18,25;31,92;58,04;4,54
2014-02-14;14,61;33,78;54,48;3,57
2014-02-15;17,26;30,21;55,47;5,21
2014-02-16;2,32;15,77;16,64;3,27
2014-02-17;12,91;33,96;52,65;3,57
2014-02-18;11,13;42,33;58,33;3,75
2014-02-19;10,0;26,64;40,55;4,05
2014-02-20;15,24;36,48;58,81;3,95
2014-02-21;24,92;33,38;70,08;4,46
2014-02-22;9,78;22,44;36,17;4,06
2014-02-23;8,61;20,74;32,48;4,39
2014-02-24;9,79;31,96;45,71;3,54
2014-02-25;12,59;34,82;52,95;3,77
2014-02-26;6,45;19,35;27,85;4,05
2014-02-27;2,53;27,71;29,65;4,47
2014-02-28;9,0;26,76;39,62;4,33
2014-03-01;1,63;12,63;12,79;3,74
2014-03-02;7,83;15,78;26,11;3,83
2014-03-03;5,77;16,14;23,32;3,73
2014-03-04;5,29;11,54;17,5;3,63
2014-03-05;10,96;25,61;40,78;4,35
2014-03-06;7,95;28,9;39,81;4,38
2014-03-07;9,42;29,75;42,88;5,54
2014-03-08;10,63;40,92;56,08;6,04
2014-03-09;9,54;26,0;39,29;4,79
2014-03-10;9,92;30,54;44,25;4,83
2014-03-11;10,63;44,54;59,83;5,29
2014-03-12;14,46;34,21;54,92;4,75
2014-03-13;10,63;29,71;44,17;4,29
2014-03-14;11,32;55,45;71,59;5,09
2014-03-15;11,15;32,95;49,1;3,7
2014-03-16;8,8;16,1;28,7;3,6
2014-03-17;12,55;31,5;49,95;3,6
2014-03-18;19,85;42,1;71,8;4,7
2014-03-19;10,95;32,42;48,47;3,0
2014-03-20;14,67;34,94;56,28;2,83
2014-03-21;12,64;26,64;44,64;2,55
2014-03-22;7,48;14,5;25,1;2,48
2014-03-23;4,44;7,44;11,94;2,17
2014-03-24;7,52;14,87;24,74;3,0
2014-03-25;4,52;12,04;17,22;2,48
2014-03-26;6,38;20,29;28,14;2,48
2014-03-27;11,38;24,63;41,21;2,58
2014-03-28;10,5;23,21;38,04;3,17
2014-03-29;7,33;5,92;15,71;2,17
2014-03-30;1,14;8,57;8,95;1,38
2014-03-31;13,82;28,14;48,82;1,32
2014-04-01;9,58;22,79;36,38;1,83
2014-04-02;6,33;28,13;36,58;1,79
2014-04-03;1,46;21,25;21,54;1,17
2014-04-04;5,21;11,88;18,42;1,46
2014-04-05;7,79;19,58;30,46;2,88
2014-04-06;11,25;15,46;31,96;2,75
2014-04-07;14,42;22,38;43,71;2,67
2014-04-08;19,21;31,75;60,54;2,04
2014-04-09;26,75;27,96;68,33;2,96
2014-04-10;20,79;31,79;62,92;3,25
2014-04-11;19,29;27,92;57,04;3,79
2014-04-12;14,0;19,88;41,0;1,96
2014-04-13;12,17;18,88;36,88;2,79
2014-04-14;18,25;26,88;54,46;3,17
2014-04-15;19,92;26,79;56,67;5,78
2014-04-16;18,88;23,96;52,13;3,71
2014-04-17;6,67;12,92;22,13;2,13
2014-04-18;6,13;14,58;23,21;2,75
2014-04-19;7,88;18,63;29,71;2,32
2014-04-20;3,5;11,5;15,38;1,74
2014-04-21;5,71;10,88;18,54;1,26
2014-04-22;9,5;18,5;32,08;1,71
